vec1_x,vec1_y,vec1_z,vec2_x,vec2_y,vec2_z,result_x,result_y,result_z
6.61743183146132896e-01,4.38685313342637606e-01,0.00000000000000000e+00,4.40804965387040060e-01,5.71298740665587501e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.84678382811618746e-01
1.71302306426396211e-01,8.57077419186914824e-01,0.00000000000000000e+00,3.10821508763320487e-01,5.60431729124567513e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-2.56797771779292583e-01
9.46245585117508226e-01,2.20641798087058860e-01,0.00000000000000000e+00,8.95614969083737944e-01,1.08645073102415557e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-9.48051764043918999e-02
7.96837857122762450e-01,2.42019941673077499e-01,0.00000000000000000e+00,8.78029624729237290e-01,8.05279243370293107e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,4.29176308108419724e-01
8.94037095672977067e-01,6.66782486339281499e-01,0.00000000000000000e+00,2.38463401740530712e-01,8.92184850961492582e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,6.38643133043566791e-01
1.98380940662762462e-01,6.57695395892521240e-01,0.00000000000000000e+00,8.04530988184893214e-01,9.34732250244223795e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-3.43703263710794849e-01
7.83097013276901843e-01,6.85653056465326927e-01,0.00000000000000000e+00,1.02866691749442407e-01,1.86659832003677084e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,7.56418953343659661e-02
6.31186974011814783e-02,7.13372500250455954e-01,0.00000000000000000e+00,8.15904038060983772e-01,3.10804150305111215e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-5.62425950481867609e-01
7.91707932414312032e-01,4.61019330972478714e-01,0.00000000000000000e+00,3.85119534543548192e-01,1.62761515966290626e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-4.86879668774080065e-02
4.55123908235666064e-01,2.75016315935582178e-01,0.00000000000000000e+00,3.41995884869037425e-01,3.99211336816193585e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,8.76361755019586658e-02
4.38190253420952636e-01,3.14262408074909794e-01,0.00000000000000000e+00,8.60334013413316501e-01,5.53087457865739207e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-2.80131054778818556e-02
3.97543344409416743e-02,5.40943282539732229e-01,0.00000000000000000e+00,1.11807801181355360e-01,3.74804660808674583e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-4.55815691487803654e-02
4.54639658065764340e-01,4.51490045984870747e-01,0.00000000000000000e+00,8.49161918511340708e-01,6.21067047820331730e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-1.01026443380336950e-01
5.90554166190420116e-01,2.06816036187433716e-01,0.00000000000000000e+00,3.64891883048794496e-01,1.87304402519228530e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,3.51479023644175187e-02
6.73908444225873593e-02,9.39553363789218499e-01,0.00000000000000000e+00,7.73806197559408937e-01,5.79616533830698444e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-6.87971368181743315e-01
6.29523015658713936e-02,3.01616902106294216e-02,0.00000000000000000e+00,4.01317616889188433e-01,8.07899687209945205e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,3.87547271075338803e-02
3.71723399825461542e-01,1.70427899365406477e-01,0.00000000000000000e+00,5.39589736929384500e-02,4.21407512268806905e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.47450918634150080e-01
4.79911890943543806e-01,1.74137885236302581e-01,0.00000000000000000e+00,2.52502995246746131e-02,1.90538417289104811e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,8.70446183777942584e-02
9.30884421725069355e-01,6.95528827452289278e-01,0.00000000000000000e+00,2.67485277775469710e-01,5.32996022774272937e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,3.10113972830068640e-01
1.60823526624607194e-01,7.94766081301180205e-01,0.00000000000000000e+00,8.46098488423324691e-01,2.50266250101348287e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-6.32201679102643022e-01
8.55444178205806538e-01,6.93046126186269040e-01,0.00000000000000000e+00,8.90370968117180417e-01,5.44871190444937592e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-1.50961262584140832e-01
4.45959511684038468e-01,9.92021375695179120e-01,0.00000000000000000e+00,6.57944039942302883e-01,5.69917984690218371e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-3.98534205481606063e-01
7.87892485009403454e-01,9.94763950100344130e-01,0.00000000000000000e+00,4.77803794157670603e-01,7.73010754352702611e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.33747374536728192e-01
9.21589831248375901e-01,2.03281472928500184e-01,0.00000000000000000e+00,4.17589650627221531e-01,2.32339840640568895e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.29233795269017043e-01
2.02386331041245038e-01,8.97533510481466346e-01,0.00000000000000000e+00,8.31049657189172120e-01,6.61725442572960842e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-6.11970731722431216e-01
7.39064797292802500e-01,9.05800152363329780e-01,0.00000000000000000e+00,6.14724662867465521e-01,5.60058202771514968e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-1.42898391183345852e-01
1.15441935113315908e-01,9.64560497485327573e-01,0.00000000000000000e+00,4.26053632533483495e-01,4.84653839981152412e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-3.55005126604404198e-01
2.38347372310788175e-01,7.28381378026441650e-01,0.00000000000000000e+00,3.07883750341035767e-01,7.79268939161364971e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-3.85200863728257792e-02
1.86462827688873678e-01,6.26755279489216277e-01,0.00000000000000000e+00,8.91943405371989906e-01,6.69817453124664675e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-4.34134181977500311e-01
9.72712282224366342e-01,4.29595203846000140e-01,0.00000000000000000e+00,9.88082828204156716e-01,6.93006866448792946e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2.49620646661465051e-01
5.04671517658021540e-01,9.76931784534676662e-01,0.00000000000000000e+00,5.06392279708174908e-01,2.04569595756400657e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-3.91470265132819739e-01
2.29261294606946442e-01,3.98749363608446705e-01,0.00000000000000000e+00,5.67515455619543974e-01,1.30483820494695424e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-1.96381537154376562e-01
7.60658045976094543e-01,6.77484773241989968e-01,0.00000000000000000e+00,4.02075407370981130e-01,2.86735912860072717e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-5.42919870015952377e-02
3.95875056615105025e-01,2.14736565520921574e-01,0.00000000000000000e+00,8.60563812513255200e-01,4.77621695874423935e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-1.65886665921197690e-01
3.57639203291346353e-01,4.88734163967121327e-01,0.00000000000000000e+00,2.16719344638445666e-01,2.07023700871367788e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-3.18783562753112010e-02
5.75300560819566043e-02,3.60191888125991455e-01,0.00000000000000000e+00,2.97045725871395327e-01,8.50699282662377154e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-5.80526834209267456e-02
9.96330332291255338e-01,2.68496722237982821e-01,0.00000000000000000e+00,4.38232756669907020e-01,5.26071251082196323e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-6.52499843032254279e-02
9.88982153188883273e-01,8.00258151528771888e-01,0.00000000000000000e+00,9.14643646522623532e-01,4.06201076953354612e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-3.30225418160758233e-01
2.61698618707945418e-01,3.96529948773453711e-01,0.00000000000000000e+00,1.36663816286041850e-01,5.19171415145262216e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,8.16751461450755667e-02
6.97727514494365431e-01,3.97649506145870135e-01,0.00000000000000000e+00,5.46721661019442529e-01,8.64341833774572077e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,3.85671480849403059e-01
8.17305856606961534e-01,8.16078617113077054e-01,0.00000000000000000e+00,1.27859887450294973e-01,4.33816588087109767e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2.50217118002174221e-01
6.82868362052995059e-01,9.25106560076102258e-01,0.00000000000000000e+00,6.64583193699849639e-01,7.72491598434564275e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-8.73001996853469686e-02
4.29724356686294051e-01,8.81065580664314618e-01,0.00000000000000000e+00,6.74878285725828087e-01,4.68109227180044773e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-3.93454092181900861e-01
5.29883943905859356e-01,3.55580799613773313e-01,0.00000000000000000e+00,1.05611402310126223e-01,1.68122559075028488e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,5.15320577804553245e-02
2.72656226908040811e-01,5.74045206028964139e-01,0.00000000000000000e+00,3.34887828316194347e-01,9.48514331074390871e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,6.63775862765855207e-02
7.01984785235854392e-01,2.23956814715236430e-01,0.00000000000000000e+00,5.83610182623000906e-01,3.60851442906886977e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.22608745115414558e-01
8.29488174951097612e-01,5.95304222221923252e-01,0.00000000000000000e+00,8.45906711450224558e-01,4.40564793984311587e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-4.67027508241205480e-01
7.08942822438651699e-01,8.16716055985034162e-01,0.00000000000000000e+00,7.83058971082575717e-01,2.47911593294266597e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-4.63781689800959684e-01
3.96170534391963147e-01,5.27074966838017356e-01,0.00000000000000000e+00,7.43445705941561563e-01,6.73859141670341999e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-1.24888484544565970e-01
4.94709530629824368e-01,9.06059712357903058e-01,0.00000000000000000e+00,8.94876080517320260e-01,1.21014886683254996e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-7.50943946319196476e-01
9.59534303271648015e-01,5.91983985379572308e-01,0.00000000000000000e+00,8.34038673217211257e-01,8.13524488627712095e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2.86867115657999938e-01
8.68555342620577431e-01,1.34231722136198273e-01,0.00000000000000000e+00,7.84819165415339581e-01,7.56159811210295074e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,5.51419015762474096e-01
1.03554020553436543e-01,6.97924509718964581e-02,0.00000000000000000e+00,3.72574095346105305e-01,1.01641507883888038e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-1.54774724863513072e-02
7.00674469096345121e-01,1.79032796233536851e-01,0.00000000000000000e+00,7.59278417837679021e-01,9.48196864761087999e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,5.28441596550038861e-01
1.69634206594514780e-01,5.02557728996987141e-01,0.00000000000000000e+00,2.93529684973550253e-02,1.13370895005448058e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,4.48002063780837158e-03
5.00594348823026003e-01,1.19601054467679546e-01,0.00000000000000000e+00,3.44561155198822577e-02,9.82571238034760652e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,4.87748621327207421e-01
6.46530492565175696e-01,7.21595354262220212e-01,0.00000000000000000e+00,4.25616057564158767e-02,9.32932227848701223e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,5.72456875817177635e-01
3.23909894680189825e-01,7.23987435851339733e-01,0.00000000000000000e+00,4.57459573366637562e-01,4.10412831718209525e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-1.98258206430116046e-01
2.21479720492580023e-01,4.08964738812876205e-01,0.00000000000000000e+00,3.02925010868669076e-01,4.54006372174290740e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-2.33324435387807644e-02
3.61211704332475736e-01,3.32644313710881545e-01,0.00000000000000000e+00,1.08464295400126809e-01,2.05957896248590955e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,3.83143716191752456e-02
8.09862385350784253e-01,5.93426808177324516e-01,0.00000000000000000e+00,3.17902948680848008e-01,9.42428085440781271e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,5.74584925150808390e-01
7.06283232730478439e-01,6.62088971789575931e-01,0.00000000000000000e+00,7.75364866941469999e-01,1.46936538523578131e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-4.09581714080380022e-01
6.99771631753311030e-01,9.90258610313297649e-01,0.00000000000000000e+00,5.35011722831414072e-01,3.20964393805781678e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-3.05198187564175105e-01
9.15301152554891528e-01,5.22524615256959035e-01,0.00000000000000000e+00,1.29702906238048365e-01,7.79032508345592900e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,3.53197409689927355e-03
1.31463389248683615e-01,3.54005457552217462e-01,0.00000000000000000e+00,4.99467165684943093e-01,5.88574482500788365e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-9.94381062257638088e-02
6.58359925859732575e-01,4.52080829722778410e-01,0.00000000000000000e+00,2.57672946528992863e-01,1.50239011408623169e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-1.75776550517195429e-02
2.55157526975989812e-02,2.63854147637822001e-02,0.00000000000000000e+00,9.37054496124934966e-02,6.65614556721339734e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.45111992675713390e-02
9.79687886432035304e-01,9.76973854558755073e-01,0.00000000000000000e+00,6.32512280083448508e-01,8.14820623903959373e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.80321934524828698e-01
4.38876165456391409e-01,7.62712503895572103e-01,0.00000000000000000e+00,9.36246241419210867e-01,2.90219081754231167e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-5.86716477313092621e-01
8.54820183443877668e-01,2.70508992489709721e-02,0.00000000000000000e+00,7.86492496569313526e-01,9.61864614257630146e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,8.00945956723113861e-01
2.95999856830659325e-01,4.19803370625263628e-01,0.00000000000000000e+00,7.78974149739504185e-01,4.70438107331571986e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-1.87766361272761001e-01
2.32889080000807547e-01,7.62853990846015906e-01,0.00000000000000000e+00,1.68199821924647885e-01,2.69793434895148843e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-6.54799605718178468e-02
7.63181703282601265e-01,3.44310805350423577e-01,0.00000000000000000e+00,2.39241096538120757e-01,2.59515467902034280e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.15684162199696974e-01
9.63997475514977387e-01,3.77728140170035309e-01,0.00000000000000000e+00,7.78016193138505008e-01,3.93390288266068033e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,8.53486351242203622e-02
8.73837420665444342e-01,8.99376515246192110e-01,0.00000000000000000e+00,3.52677696098735449e-02,4.11612281548023984e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,3.27963210689910301e-01
7.31990125670821890e-01,7.52321320099947566e-01,0.00000000000000000e+00,1.96492116970926611e-02,2.27143534280239034e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.51484303320226721e-01
9.79880000380453087e-02,8.99598844686505972e-01,0.00000000000000000e+00,8.50050273536891221e-01,9.94516013559574419e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-6.67253608824723510e-01
5.87758144592428478e-01,9.17193688012293618e-01,0.00000000000000000e+00,9.98209168978055339e-01,5.63929276006744140e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-5.84097124155593894e-01
4.35124539192975446e-01,8.65328247444531184e-02,0.00000000000000000e+00,6.21557992642486679e-01,3.66479556533344852e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.05679079314371288e-01
4.65630375064309709e-01,2.38281269965164855e-01,0.00000000000000000e+00,5.86215569859855790e-01,1.13658232225176348e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-8.67614651594039998e-02
7.79934512074200281e-01,5.22684217198494894e-01,0.00000000000000000e+00,7.49355425256295615e-01,6.01748897670083438e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,7.76484790419723070e-02
1.26674088848403255e-01,8.30212757396702417e-01,0.00000000000000000e+00,6.50756475289917091e-01,7.02397241182667553e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-4.51290797207754557e-01
8.58214325013509471e-01,3.67784500012124815e-01,0.00000000000000000e+00,9.13974532993779731e-01,6.73231777820245791e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2.41631489138714628e-01
6.49047318175678511e-01,7.32122623375371706e-01,0.00000000000000000e+00,2.34795641642360775e-01,5.24311577851117816e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.68403822376417656e-01
1.40892738972791642e-01,3.86088500715740635e-01,0.00000000000000000e+00,9.34739883335911625e-01,6.46478995783491217e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-2.69808123712052539e-01
1.48325926796122221e-01,4.38915473048685834e-01,0.00000000000000000e+00,9.13095917709120353e-01,5.79417075774289247e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-3.14829351894402032e-01
7.90692205774935375e-01,5.84771395622042056e-01,0.00000000000000000e+00,9.74604482799135141e-01,2.79340355223522074e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-3.49048581952308090e-01
5.81054028789550481e-02,6.79851739933769239e-01,0.00000000000000000e+00,2.06008358088998311e-01,7.86742113355555106e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-9.43411732293394506e-02
6.75632517994187998e-01,5.52485649728900130e-01,0.00000000000000000e+00,4.86102634605639849e-01,9.81326058930122036e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,3.94451066253244165e-01
9.33326815279929667e-01,7.60774743275372090e-01,0.00000000000000000e+00,4.07854730309463620e-01,7.50939897545082280e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,3.90586765297560035e-01
5.84326240548447173e-01,9.78166707619417375e-01,0.00000000000000000e+00,6.93776259529713335e-01,2.11685556244736506e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-5.54935414349800427e-01
5.94006808209399106e-01,6.62993650335319540e-03,0.00000000000000000e+00,5.51310331869717674e-02,7.06982157448396986e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,4.19586699557523257e-01
1.95365951859769793e-01,3.06684538918118310e-01,0.00000000000000000e+00,8.35298690132303401e-01,9.16281569863282019e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-2.38272171535343219e-01
2.36864568539366216e-01,5.66338738661867569e-01,0.00000000000000000e+00,7.63783776780203705e-01,4.13162827570041080e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-3.34696705863215649e-01
4.65868884548176210e-02,7.44570657760532773e-01,0.00000000000000000e+00,7.14773650819283457e-01,8.89334626367627834e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-4.90768154302815618e-01
1.37804764638644883e-01,7.79804617086566010e-01,0.00000000000000000e+00,2.06457281397700032e-01,4.84182798306251883e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-1.54324071608799518e-01
2.26002909825347986e-02,7.65363996537605895e-01,0.00000000000000000e+00,1.24542242444099838e-01,3.13483039602280300e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-9.46116676234615983e-02
7.38775515628620205e-04,6.33600851745425353e-01,0.00000000000000000e+00,8.36978567846291543e-03,2.28794840759197204e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-5.13407530834572232e-03
4.30130193269918415e-01,3.27724777833713676e-01,0.00000000000000000e+00,9.21014967103038762e-01,8.29724421814052038e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-2.66150472883803502e-01
3.71739514642597801e-01,9.50241875780927669e-01,0.00000000000000000e+00,5.89480572937778446e-01,2.41274359178028086e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-4.70457912188266547e-01
4.84964874644945199e-01,8.43140084335478601e-01,0.00000000000000000e+00,7.52724386528742628e-01,6.65659962840879804e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-3.11830402303929333e-01
5.55559387114425096e-01,1.25931819442070991e-01,0.00000000000000000e+00,2.83275241089991470e-01,3.28237707131207701e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.46682172888303985e-01
5.57324483809061411e-01,8.50009185202998174e-01,0.00000000000000000e+00,1.79357110482450288e-01,9.15079588352221140e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-1.01455565419290683e-01
3.57070603504031636e-01,7.67458089116139552e-01,0.00000000000000000e+00,2.93931780896599548e-01,1.30346295139793567e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-1.79037492627327377e-01
1.33457757208618744e-01,6.10906863106415288e-01,0.00000000000000000e+00,6.35779064739461774e-01,7.82454439661162127e-03,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-3.87357547922364043e-01
4.99446998041712664e-01,4.98700257714591588e-01,0.00000000000000000e+00,2.78438076117571431e-01,3.43315804062017227e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,3.26109074016633915e-02
1.27926461023887161e-01,6.76896448336664291e-01,0.00000000000000000e+00,1.88459729408968379e-01,8.45652726040984848e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-1.93863609937935111e-02
7.73977467774719985e-01,6.17833476197709786e-01,0.00000000000000000e+00,7.11966378015175372e-01,5.56673651757768617e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-9.02379890062443568e-03
1.30156861437192961e-01,3.69137989043035519e-01,0.00000000000000000e+00,3.78376307449261429e-01,7.16148768299523231e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-4.64613932293722609e-02
5.81568373276649342e-01,7.81358682395944748e-01,0.00000000000000000e+00,6.61770894174287250e-01,5.25257266735823514e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-2.11607419752715242e-01
2.48984300860010110e-01,9.71717114602135279e-02,0.00000000000000000e+00,9.60520450655987124e-01,7.91962100581735218e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.03850713838190500e-01
5.19323324756976956e-01,4.99063640493468297e-01,0.00000000000000000e+00,7.46872591377724881e-01,1.05778017973110594e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-3.17803962457758882e-01
1.02835685024819101e-02,4.40579009145724898e-01,0.00000000000000000e+00,9.10055342196688821e-01,2.18426868697110366e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-3.98705073265761378e-01
1.48882057214627217e-01,4.85318161589201047e-02,0.00000000000000000e+00,1.41762628177720229e-01,8.76395901559435697e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.23599626949710231e-01
4.19045190688798530e-01,9.24963720136286693e-01,0.00000000000000000e+00,3.52045999612136673e-01,9.13523833335438518e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,5.71779914784713572e-02
6.64647786592803658e-01,6.86670242633230843e-01,0.00000000000000000e+00,2.15466750683780850e-01,3.43344776607584112e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,8.02487398390057671e-02
8.80392138626895360e-01,5.05936741216655550e-01,0.00000000000000000e+00,6.62332586518669775e-01,2.67973294047313293e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-9.91768089836463085e-02
2.59706587952448165e-01,9.26736873351397095e-01,0.00000000000000000e+00,5.17963335557626303e-01,2.00610121505465755e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-4.27915951940424533e-01
8.97155071346390054e-01,9.45895020012784693e-01,0.00000000000000000e+00,1.20904915778055400e-01,2.36105631369237567e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,9.74600068268250547e-02
9.62134089112796520e-01,2.93981834766840477e-01,0.00000000000000000e+00,8.91246124098324044e-01,8.88892472653477927e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,5.93223578704414889e-01
7.80949147050853720e-01,9.52500351845330107e-02,0.00000000000000000e+00,9.65055457597813193e-01,8.51581533770714993e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,5.73120306151280401e-01
3.45783903755183974e-01,8.79166812200074199e-01,0.00000000000000000e+00,9.49681513695916579e-01,7.65947572925517073e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-5.70076127163386293e-01
1.06912080704741785e-01,5.04199726783460811e-03,0.00000000000000000e+00,6.65639353030146097e-01,1.36442544776535835e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.12312045593681506e-02
3.30875293700879092e-01,4.12854524231093700e-01,0.00000000000000000e+00,2.59707134961487007e-01,5.20431148017941103e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,6.49765433075767951e-02
3.01842927737384414e-01,1.24424805922775827e-01,0.00000000000000000e+00,8.68382526712809577e-01,4.32418029780950897e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2.24739967625426779e-02
4.80159377597137005e-01,8.85473060782206334e-01,0.00000000000000000e+00,7.04255369948161958e-01,7.55936829169356117e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-2.60629000603592675e-01
7.55210439780501397e-01,9.56002746658888958e-01,0.00000000000000000e+00,7.21358503118094241e-01,8.23088484583714419e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-6.80156938859094451e-02
9.71925884802388063e-01,6.95081039289088598e-01,0.00000000000000000e+00,2.99033044592999953e-01,8.22686236445335783e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,5.91737848854396842e-01
