vec1_x,vec1_y,vec1_z,vec2_x,vec2_y,vec2_z,result_x,result_y,result_z,norm
3.73989509418187316e-01,8.33780386832525422e-01,7.86141950029800807e-01,5.82077203630342432e-01,6.95332307847803199e-01,1.31950130191098358e-01,-4.36612465816857698e-01,4.08247343472016078e-01,-2.25277567314685678e-01,0.6387850351204681
3.74122814420704719e-01,9.53259580200293222e-01,8.39462264748586096e-02,6.60089620926689213e-01,7.39815385827635397e-01,6.10253269057949410e-01,5.19625065149765919e-01,-1.72897637717380176e-01,-3.52454940641571957e-01,0.6512513237167376
4.78477367602432535e-01,7.02902673929347799e-01,3.50413156883824684e-01,4.69856151895882146e-02,8.24730477331878653e-02,5.84576053380592930e-01,3.82000430022267190e-01,-2.63242033438253031e-01,6.43517222454855625e-03,0.46396347716976927
7.53680942488692440e-01,7.57242692894582903e-01,3.74055044661156244e-01,4.05976459388970645e-01,6.39459144799730428e-01,2.18088503224708297e-01,-7.40469934958209175e-02,-1.25116060082268998e-02,1.74525463576161721e-01,0.18999640777432977
4.09061819516707725e-01,6.47189390740089743e-01,7.12482378394442284e-02,3.10022136463030673e-02,1.07750968825864546e-01,6.88519322814180601e-01,4.37925334390552978e-01,-2.79438113871359139e-01,2.40125036012512269e-02,0.520039285356655
3.94866137809952722e-01,2.01830434781042012e-01,5.10278422847966873e-01,5.20652740226541511e-01,2.63564345541845380e-01,3.67156658851015560e-01,-6.03878104733942545e-02,1.20700127282564879e-01,-1.01093374134748892e-03,0.1349675159689447
7.39657600550188699e-01,7.89464391409321342e-02,1.33395474558624105e-01,3.96899839535206356e-02,4.58787923103755158e-01,1.09058890791575713e-02,-6.03392516157254949e-02,-2.77215950345213562e-03,3.36212591461636845e-01,0.3415953992828474
9.94392949796736758e-01,9.51397537037019236e-01,3.47496885178363857e-01,7.60700244917258850e-01,2.17937633887423599e-01,3.21597170454105408e-01,2.30234106949088024e-01,-5.54529933109758622e-02,-5.07012692804700960e-01,0.5595932890366585
9.14534358261282154e-01,8.26995661754221345e-01,6.97542008697240257e-01,7.65537723836578921e-01,3.91154792220678837e-01,9.57206710380732906e-01,5.18758897409731468e-01,-3.41403702982956081e-01,-2.75371879637688277e-01,0.6793356711872477
1.25920354080617636e-01,9.77784793658510898e-01,5.74172963498197242e-01,7.75766720655313713e-01,5.61873469121239144e-01,4.01178208997772345e-01,6.96533974288230939e-02,3.94907774855512095e-01,-6.87781596702844222e-01,0.7961452575867191
7.16093479221101781e-01,8.79901587045706091e-01,1.01509258971367533e-01,5.50575541283046310e-01,3.93767223419910439e-01,4.66598931217403257e-01,3.70590121035455355e-01,-2.78239936852916259e-01,-2.02478151541504559e-01,0.5057191929526234
2.85499789102841128e-01,9.71900416469690942e-01,5.89100403513215798e-01,6.52578245477891783e-01,8.42942836434609211e-02,7.99237982351815979e-01,7.27121931397905152e-01,1.56251832330548707e-01,-6.10175068356240025e-01,0.9619950895248978
3.82478299141969513e-01,1.00123892505804002e-01,2.61147474866831875e-01,1.71237670345358972e-01,3.77093053490082264e-01,7.59054696938403661e-01,-2.24773878264717814e-02,-2.45603664227954294e-01,1.27084927618535376e-01,0.27744724124328163
8.48102084532939005e-01,5.48813627054514863e-01,9.98911319371054818e-01,8.46159107786428333e-02,9.13895859089017826e-02,6.31391629362412998e-01,2.55226238365210356e-01,-4.50960765943233699e-01,3.10693334129935120e-02,0.5191062980246829
9.53908084223724750e-01,8.98818379500518128e-01,4.09884929022528710e-01,3.57583574118736203e-01,7.26845949662637825e-02,5.81466308555492972e-01,4.92840285141218137e-01,-4.08097294537531186e-01,-2.52068265888559795e-01,0.687730586156378
4.99827672207211693e-01,2.90993079977197144e-01,8.51574118770772825e-01,7.69870894613801982e-01,7.70540600317876856e-01,9.87767656438634400e-01,-3.68738880043862127e-01,1.61888520248719470e-01,1.61110411789561453e-01,0.43374280331934484
3.82545227350255312e-01,4.36471115123147624e-01,1.91317373981850336e-01,3.67696494478199520e-01,7.30374522153004802e-01,6.87786251493349821e-01,1.60465496554110409e-01,-1.92762620200002344e-01,1.18912388656083279e-01,0.27757298050534923
1.23780024984452286e-02,2.69245018866470454e-01,1.59951645924692021e-01,6.84803539993707799e-01,7.55247075213331565e-01,3.65241880834726973e-01,-2.24634556640108396e-02,1.05014488443540124e-01,-1.75031491861497551e-01,0.20535012239268055
5.69239258527851399e-01,1.92671886351030164e-01,5.53238762114803384e-01,7.88204514851820193e-01,9.10547885479156660e-01,2.33003019328540506e-01,-4.58857253749224925e-01,3.03430824132591148e-01,3.66454752477359313e-01,0.6609911723807714
4.09942722888647970e-01,1.08225150325882757e-01,2.22580524884604447e-01,7.79694698247613172e-01,1.42770118156573922e-01,1.99652912618322409e-01,-1.01703813560089437e-02,9.16985965542926190e-02,-2.58550049419018213e-02,0.09581518954476553
5.03056874693403766e-01,2.07121223653576547e-01,2.07142277204917846e-01,1.10304822939801817e-02,5.03265293046701867e-02,9.85669175776374917e-01,1.93728253920425586e-01,-4.93562775826642819e-01,2.30324595559550996e-02,0.5307215317301103
1.26029964775854486e-02,1.42211089611361863e-01,1.96573945048806986e-01,2.02646493082293322e-01,1.00385904974542584e-02,7.86696084187872291e-02,9.21436539572084712e-03,3.88435477976971713e-02,-2.86920622664748985e-02,0.04916258915335028
4.32544412578633852e-01,8.42163839833821259e-01,6.70961159373886229e-01,5.24856427279553506e-01,4.47430653484142127e-01,5.27537105687658658e-01,1.44064084579603457e-01,1.23975049459224052e-01,-2.48481474978236999e-01,0.31283752454195196
4.50846243438356664e-01,8.90075094313991677e-01,4.43298451648636682e-01,5.72795435759267058e-01,9.05396501623500272e-01,4.32304749494462071e-02,-3.62882498229923023e-01,2.34429032550475452e-01,-1.01636339926868546e-01,0.4438137271625022
2.24039696648429820e-01,6.26482637770508277e-01,4.27584361683543968e-01,6.32874296326207730e-01,4.00742594647431893e-01,2.39886645508114116e-01,-2.10664480878871851e-02,2.16863020730916262e-01,-3.06702509200681595e-01,0.37621774831282434
9.93406275157950436e-01,3.45849025840316848e-03,4.90265238245105039e-01,8.96453650036303618e-01,7.36258756333748265e-01,3.26863040324317566e-01,-3.59831621943216107e-01,1.14792266935359155e-01,7.28303692466173325e-01,0.8204159488688081
1.45631118118556335e-01,3.27897467840397083e-01,9.17059474810325237e-01,3.10204785100890890e-01,5.59025692988418865e-01,1.54862772647357261e-02,-5.07581897316056407e-01,2.82220953434715371e-01,-2.03038268196524263e-02,0.5811198623555125
6.94410152565731242e-01,7.89893223577895820e-01,4.38013396316451087e-01,3.61470044437227744e-01,7.68910642500087338e-01,1.06407260532103254e-01,-2.52742787951531711e-01,8.44384398104092854e-02,2.48416617940532991e-01,0.3643069901170464
8.81743480119339673e-01,2.22678214255875417e-01,8.21866413928726725e-01,2.35336278907232632e-01,5.13500825038470388e-01,8.57031907068502408e-01,-2.31186746997488701e-01,-5.62267312699077926e-01,4.00371742176887813e-01,0.727935007298646
2.11107049410872660e-01,5.06254476163706668e-01,3.99733872708221916e-01,3.64783725993702568e-02,9.86232034033392324e-01,2.41521214289804442e-01,-2.71959154530367564e-01,-3.64051897696119550e-02,1.89733195327674103e-01,0.33359527122590205
7.58138028503554273e-01,5.68446432761497200e-01,9.65746971709191881e-01,4.33415433766701552e-01,7.52041121832200954e-02,8.60820254260643458e-01,4.16702059182284645e-01,-2.34050927808874709e-01,-1.89358359882511845e-01,0.5140788182685085
1.74783174668207808e-01,7.10662714128212913e-01,4.89637468923358465e-02,9.09796571562607292e-01,6.86862798967262211e-01,9.48946531158160300e-01,6.40749541157016544e-01,-1.21312838252700200e-01,-5.26506440286236277e-01,0.838144266150367
4.95649717673728341e-01,3.83344199937988517e-01,8.27737428299623046e-02,7.86071416453874350e-01,7.91221549890332110e-01,5.75080282772680862e-02,-4.34470000021859801e-02,3.65622352919364874e-02,9.08328195858810195e-02,0.10712161300435168
9.49400276629677742e-01,1.72365630475155740e-01,9.21769194880334708e-01,5.84798018225883398e-01,8.62619186448875030e-01,3.70667247206133310e-01,-7.31245499220133266e-01,1.87137211392623737e-01,7.18171815128503477e-01,1.041878626358406
4.41741486231790326e-01,7.33646472757541024e-01,5.57800869118470599e-01,4.38705580920355054e-01,4.90702177469262812e-01,8.29816961510377760e-01,3.35078185775788018e-01,-1.21854223553445024e-01,-1.05091292848818602e-01,0.3717122841839406
9.81858453955837485e-01,3.14327104964587378e-01,2.67845667567626733e-01,2.67025401313226829e-01,8.12997272712484897e-01,7.39841374840787158e-01,1.47944002463893387e-02,-6.54897911601481808e-01,7.14314923908999089e-01,0.9692037760026277
2.31527757507262733e-02,8.87251203432124824e-01,1.24852923908450819e-01,9.70409458958139459e-01,2.65296899352384097e-01,8.00557331527431693e-01,6.77172362226133195e-01,1.02623333966887054e-01,-8.54854600664457620e-01,1.0953859343238757
1.00431289600288576e-01,1.90157090393045736e-01,7.15434269583076543e-01,2.07680760703408462e-01,6.27155501770028323e-01,1.91947790579894528e-01,-4.12188304959801688e-01,1.29304369196435787e-01,2.34940666367054601e-02,0.4326323956964534
7.26497754638312343e-01,7.37865075715107510e-01,9.80315279766487357e-01,2.48448707302267757e-01,4.64125353268178609e-01,7.93202622584087580e-01,1.30287337634615308e-01,-3.32701860273915517e-01,1.53864402795136856e-01,0.3890238715363678
9.32645474445063627e-01,8.52497199666102601e-01,4.79745185389020889e-01,5.14005473337599716e-01,4.87427858693571858e-01,6.98188978787494197e-01,3.61362980821353652e-01,-4.04571140276258845e-01,1.64091598956544460e-02,0.5427064325959362
6.05803253306473000e-01,2.64750049100015761e-01,1.76472425542342215e-02,2.87137441516831515e-01,1.69583660826251981e-01,7.49262662593059736e-01,1.95374642714485264e-01,-4.48838574503096055e-01,2.67146816961308931e-02,0.4902458477089935
9.36720975888745810e-01,7.31323000200305939e-01,8.23210968625641692e-02,1.47391331201936815e-01,4.36428995101142303e-01,3.20408355548863266e-01,1.98394686289888322e-01,-2.87999811440062536e-01,3.01021523659169288e-01,0.46143071055540136
4.76381344150331731e-01,2.03453091642461836e-01,4.51147877768471872e-02,3.91856684615443984e-01,8.13986709612009807e-01,6.06742377284140155e-01,8.67207748316353444e-02,-2.71362218078221695e-01,3.08043628879697773e-01,0.41958172443649705
8.90761783427033493e-01,6.85797464628045472e-01,4.94585625971690090e-01,2.69781002729908015e-01,6.16269784364549045e-01,1.20199530696604384e-01,-2.22365643666166735e-01,2.63606577800419989e-02,3.63934444515776390e-01,0.4273050943607762
2.61957948339684665e-01,2.73511734433244835e-01,8.19282864971954683e-01,7.06942192662555091e-01,3.82225059322620631e-02,1.84449993372061138e-01,1.91341934368017552e-02,5.30867483139120133e-01,-1.83344296024759768e-01,0.5619622166104725
7.72519655123451110e-01,7.12489359396584976e-01,1.98101601788664095e-01,6.94854585240842426e-01,7.09475346759939507e-01,5.73341866867004391e-01,2.67951776816602094e-01,-3.05266054913525153e-01,5.30071518855517732e-02,0.40962821818407413
3.49222243936026189e-01,9.96198390202255091e-01,2.35013217899571525e-01,3.54917645285860117e-01,5.35611695565235135e-01,8.75585500383932014e-01,7.46381037847477558e-01,-2.22363595293956412e-01,-1.66520868684477713e-01,0.7964040569194542
1.73174354042028522e-01,7.26327280796822405e-01,7.67275163960897677e-02,4.72529141620334436e-01,1.53687497478843027e-01,4.01375576874599460e-01,2.79737971346901815e-01,-3.32519687922008880e-02,-3.16596073430119584e-01,0.4237830810133968
2.42496268179867247e-01,9.48258276450783977e-01,8.83919221664079990e-01,4.88458353648468790e-01,1.45877809092611499e-01,1.02651346297624735e-01,-3.16042107556642193e-02,4.06865159371459228e-01,-4.27809852233471122e-01,0.5912354469379147
3.57105890854251484e-01,5.64767990046671886e-01,5.81022680823282900e-01,7.32102194239724224e-01,6.48054372642005827e-01,1.09915086527541117e-01,-3.14457766417743589e-01,3.86116654641032675e-01,-1.82043850685210673e-01,0.5301978134846634
2.03308800544420243e-01,4.31690944180145419e-01,6.87652111257918142e-02,8.20560867916598324e-01,9.93898838568750831e-01,7.44099267360249117e-01,2.52875251818640956e-01,-9.48558882091462829e-02,-1.52160315096290855e-01,0.3099940225238055
4.70238414699039375e-01,3.41733901438069365e-02,7.61341723031192519e-02,4.86175193769723735e-01,5.79654330887078295e-01,9.17997927743891884e-01,-1.27604013680078163e-02,-3.94663344267324523e-01,2.55961479054838403e-01,0.4705722706569968
4.79329938310602666e-01,8.35671452527443570e-01,1.38604241535368988e-01,5.03466218853195646e-01,5.40975885142274793e-01,6.30608977019334715e-01,4.52000367553522797e-01,-2.32487208649962668e-01,-1.61426408754779538e-01,0.5333039657623373
1.54593477225058007e-01,2.80719288545425827e-01,5.89543910393993009e-01,6.02259487014359829e-01,3.80180251367922772e-01,5.61277999616150658e-01,-6.65713913175708105e-02,2.68288495395740456e-01,-1.10292467683140410e-01,0.2976153479431193
7.49298095057307156e-01,4.17437297902145343e-01,3.14429697287251453e-01,8.05599232664766962e-01,3.51022803553320273e-02,9.79761765839327614e-01,3.97951904733584105e-01,-4.80829301891766869e-01,-3.09985095073204209e-01,0.6968882946400772
7.09495100087403130e-01,1.14797904605208778e-01,9.54391239097913013e-01,9.18476379001388343e-02,6.51103444046722490e-01,6.09773959282251865e-01,-5.51406649936245774e-01,-3.44973055327923439e-01,4.51410786827308341e-01,0.7917243213140831
2.48350614249563728e-01,3.95375241744054029e-01,5.83417474633150857e-01,8.94275635510005662e-02,4.91330970455052141e-01,6.52844462794022085e-01,-2.85325366934882085e-02,-1.09960720054801481e-01,8.66649037547878309e-02,0.14288551762849275
9.84687205970529389e-01,5.81620950717283591e-01,6.26488011283741764e-01,7.94973974990710985e-01,6.06977249252835138e-01,4.16243278200123967e-01,-1.38168158582449851e-01,8.81722339993677440e-02,1.35309212524856504e-01,0.21254026886357572
7.87927040247916599e-02,1.12627778983939719e-01,5.90389743359447494e-01,7.51175678225455279e-02,2.10151888709797507e-01,5.70570591373846026e-01,-5.98094211818912119e-02,-6.08158142831251303e-04,8.09811074083327184e-03,0.060358231551382854
6.39766674575370731e-01,1.50452159525095164e-02,8.59921372842946785e-01,6.46514883940966900e-01,2.99688795568834876e-01,8.32588844651551363e-01,-2.45182321543768733e-01,2.32893701306416956e-02,1.82003948103168112e-01,0.3062388000953092
7.13822258607338167e-01,4.56685897242872341e-01,1.97326076443701148e-01,1.14263460056368227e-01,6.68376846993980700e-01,6.89212550207227381e-01,1.82865471079301622e-01,-4.69428098995641807e-01,4.24919759744176950e-01,0.6590594228601592
4.91304603096135994e-01,7.93870040500405105e-01,2.89789304463847652e-01,5.15108583419348398e-01,7.88486504621977891e-01,4.41873838094951066e-01,1.22295445990974888e-01,-6.78216925313553931e-02,-2.15422227812639977e-02,0.14149213918202938
9.46680509259966829e-01,7.77326650545930531e-01,4.82342196839322668e-02,7.73402100615723787e-01,4.68097767540397225e-01,8.60703698214434487e-01,6.46469592292419959e-01,-7.77506968522464148e-01,-1.58047031438210528e-01,1.0234348459995637
8.45768394813688262e-01,2.92640071785009170e-01,8.62568646640531345e-01,9.35502605040035129e-01,7.53781249923220487e-01,9.28055044544601304e-01,-3.78601977753308450e-01,2.20155906348411534e-02,3.63758808294238845e-01,0.5254946378426353
7.63154061576822418e-01,1.84324606320729556e-01,8.78719624538297772e-01,9.48364140730437732e-02,5.04086183084388129e-01,7.67564879708803716e-01,-3.01469327256913777e-01,-5.02435637306675176e-01,3.67214733316725050e-01,0.6914998085880968
2.72004774673299088e-01,6.03159346473606472e-01,9.99966257886710119e-01,8.62208734046815306e-01,9.32318310172989939e-01,7.90847302767855198e-01,-4.55279909485071965e-01,6.47065398911674805e-01,-2.66454224669117612e-01,0.8348480582078877
3.37677021772672781e-01,3.29350101019058594e-01,5.14067653079928744e-01,5.85995474746949019e-01,8.89880528273216398e-01,7.11606074124913390e-01,-2.23091262292123615e-01,6.09482986327781473e-02,1.07494537716173594e-01,0.2550283946076148
6.64593328300936315e-01,1.22059563937203741e-01,7.57386092964471236e-01,4.55123707411605460e-02,5.57254112558245751e-01,8.55131906827277577e-01,-3.17679487442746378e-01,-5.33844523437468466e-01,3.64792145248054756e-01,0.7204051229556476
8.95999328366348879e-01,8.26000225184289727e-01,6.42186105213958580e-01,1.11454879815328645e-01,3.12970257696072451e-02,6.76508178219588086e-02,3.57810756710743652e-02,1.09596878437864254e-02,-6.40196417559170117e-02,0.07415466717859599
7.25391854003644254e-01,6.66710378828547223e-01,5.28116407445883174e-01,5.50161687283606593e-01,3.54747750755728508e-01,6.66351757897926555e-01,2.56915525262572053e-01,-1.92816723277580704e-01,-1.09467378321485453e-01,0.3393626125739629
8.77575910964602524e-01,4.26298071032044756e-01,1.49186543776895220e-01,2.53027605072830730e-01,4.07408599458519927e-01,5.09597185457448143e-01,1.56460416305667260e-01,-4.09461900371856702e-01,2.49666792844217750e-01,0.5044525916038023
8.56230005481123380e-02,2.97263468608252479e-01,3.25399405506300088e-01,9.64252297570511563e-01,7.08685834136804527e-01,1.48586699225321750e-01,-1.86436551518082277e-01,3.01044685358316466e-01,-2.25957175024552037e-01,0.420051348372456
2.29632765937132000e-01,8.11416729128084824e-01,9.92617155524633032e-01,8.93894773136311716e-01,5.35668695631543068e-01,7.65692080425606103e-01,8.95814264568510765e-02,7.11467296764614066e-01,-6.02314088799150604e-01,0.9364789415131248
9.54014209466364616e-01,7.24779416177799396e-01,1.00979602499493004e-01,4.14763899186456175e-01,6.35164167875542085e-01,4.88714716348679024e-01,2.90071741598700916e-01,-4.24358090100975527e-01,3.05343304793159187e-01,0.5978761892651849
8.08586222446118552e-01,7.16720373115893206e-01,7.71007531586497485e-01,9.60977904797558513e-01,2.14824506114447922e-01,1.18049182749424331e-01,-8.10230578773952492e-02,6.45468259544921263e-01,-5.15048306594700911e-01,0.8297401810891303
4.18712158200441498e-01,7.79779162534806836e-01,7.08516792228103598e-01,6.39711424625798331e-01,9.50589279943848786e-01,3.57022156689271730e-02,-6.45668623517285489e-01,4.38297334752266787e-01,-1.00810349991160675e-01,0.786864188860433
8.51914005250182349e-01,7.82964004023295024e-01,9.69825976484612551e-01,3.15970387101322303e-01,1.78371708774059279e-01,3.48545200057724713e-01,9.99088287812655851e-02,9.50575181885859877e-03,-9.54360825926138800e-02,0.1384925241545918
3.12241098079057977e-01,5.15936045205199645e-01,9.34810434613913777e-01,1.95934488929384920e-01,6.54418499887008620e-01,6.85540770289900792e-01,-2.58062048448462422e-01,-3.08923981413484761e-02,1.03246685670440624e-01,0.2796609361606854
3.82090084300833466e-02,8.06233787103102340e-01,4.56543127184721342e-01,3.82970748809827510e-01,5.94924780828732458e-01,6.78506099050781075e-01,2.75425721931029432e-01,1.48917618023418796e-01,-2.86032471196707605e-01,0.42408767942241965
5.08239868622036739e-01,9.92701950850607973e-01,5.06011879989400448e-01,3.83722453387560947e-01,1.53146523350805697e-01,1.61103520836814229e-01,8.24338192290252486e-02,1.12288887768134782e-01,-3.03086859155278054e-01,0.33356524558397826
1.50388886845396752e-01,7.29767734464369711e-01,7.73360357243916163e-01,1.22332622620255904e-02,9.69220291299838332e-01,1.01605307590539651e-01,-6.75408275597791929e-01,-5.81958903290677107e-03,1.36832520630486981e-01,0.6891540793353743
8.90431169773705955e-01,6.65374165022546427e-01,1.44700962090765883e-01,4.69482915276380752e-01,7.77015189822688579e-01,7.71313191275068255e-01,4.00777025089042116e-01,-6.18866677643279406e-01,3.79496741661382031e-01,0.8292381837976704
9.40889132162916031e-01,8.03531459135348181e-01,6.66435434329127441e-01,2.43082410033939933e-01,1.92378195768282523e-01,4.56074346379796380e-01,2.38262438568468737e-01,-2.67116664458315944e-01,-1.43178099612218390e-02,0.35822521093024084
5.37743146301158825e-01,1.75962584421138990e-01,3.17248646907424714e-01,8.90945157282423295e-01,5.83063070883898082e-01,3.07937139907747404e-01,-1.30790555322183422e-01,1.17060059139599271e-01,1.56765157776209585e-01,0.2353392051908298
5.34735797742649233e-02,3.82845349508754706e-02,8.71485489489814191e-01,5.86707624277308049e-01,3.00716444683978179e-01,7.08318808394718391e-01,-2.34952361816703287e-01,4.73430838824408562e-01,-6.38144375334767991e-03,0.5285641818148552
5.23394936734279059e-01,2.20249117028935237e-01,5.28294326749335186e-01,1.96055805070147748e-02,6.15647230704378545e-01,5.61176591053489493e-01,-2.01644290583223362e-01,-2.83359469416716248e-01,3.17908531569642605e-01,0.47118875546610917
7.07677079735767878e-02,3.35369459135234860e-01,5.54497980215031716e-01,7.18727598891077624e-01,1.80265988310239433e-01,9.52877875139138908e-01,2.19609011187850589e-01,3.31100018707573052e-01,-2.28282275287359476e-01,0.45822280322288034
5.07370362605055525e-01,7.10168721532130176e-01,2.41303410320509171e-01,2.99380574116105969e-01,5.71774738909873848e-01,1.23694559836419860e-01,-5.01271870145614251e-02,9.48259984145125023e-03,7.74908370375235189e-02,0.09277652937312289
1.88355455625282442e-01,6.63284158479332864e-01,5.59290773354483961e-01,3.19064408681568601e-01,4.69510498992949721e-01,7.69896051797368641e-01,2.48066964753161978e-01,3.34356582610061959e-02,-1.23195503854389432e-01,0.27898439815719117
5.71559251849171890e-02,1.04444063035169621e-01,4.67681818948826766e-01,7.37941562803480111e-01,3.78273300990237149e-01,4.37675123648880171e-01,-1.31198977263581845e-01,3.20106125747296688e-01,-5.54530546108686004e-02,0.3503657298333128
4.67077444531354247e-01,1.68319272696152322e-01,9.98021645743946362e-01,4.98016008403280086e-01,3.37283397349978253e-01,8.20931955190122298e-01,-1.98437461674702997e-01,1.13591956549142059e-01,7.37117749916001985e-02,0.2402373504702666
2.24672601311668441e-02,5.90946805259077723e-01,8.91681762498736208e-01,4.37803044522315554e-01,4.84464981324838728e-01,1.52930302276163887e-01,-3.41614914859245389e-01,3.86945065483794426e-01,-2.47833709733294105e-01,0.5725808077788794
1.31023582228442237e-02,8.86416528033854179e-01,7.09128949368607597e-01,9.18427296938656545e-01,2.24507175248015001e-01,1.99774600711806971e-01,1.78789706429707540e-02,6.48665865767207861e-01,-8.11167562370183171e-01,1.0387876959438624
2.96695861080436440e-01,1.43581652298009788e-01,7.91193474675815134e-01,7.78263873249154248e-01,2.85916400748341792e-01,4.51108242834295958e-01,-1.61444323703483328e-01,4.81915349542452409e-01,-2.69142001279140120e-02,0.5089509288224402
9.26226923653981404e-01,5.35688716621522398e-01,3.96849488368855696e-01,1.56605230762835723e-01,8.71038688358242164e-02,6.96921033695725445e-02,2.76614763025603838e-03,-2.40199680285651390e-03,-3.21370661339547004e-03,0.004873301914542725
9.73590169394217053e-01,8.14665451647352046e-01,5.02726149050547910e-01,3.74915969163558072e-01,4.03837704994108204e-01,2.00200616395303954e-01,-3.99232486973406520e-02,-6.43329063398112577e-03,8.77413322645508864e-02,0.09661156453804741
9.58144093589452295e-01,4.45699554200852388e-01,7.86526759051200730e-01,1.66094699831791592e-01,8.14420982570884910e-01,6.88813847835242021e-01,-3.33559871017231446e-01,-5.29344993931679886e-01,7.06304320475457659e-01,0.9435751709725412
6.00446018884937760e-01,7.15242810157172837e-02,9.92875902850297698e-01,5.27305247548822575e-01,3.31920328756033833e-01,7.95027443318867100e-01,-2.72691929816868850e-01,4.61776104926526765e-02,1.61585111281795896e-01,0.32031704370203223
3.69486471043866005e-01,1.80619004300978103e-01,3.02645860770662356e-01,9.98118943828993355e-01,4.63928549753327091e-01,1.54371846270622060e-01,-1.12523566110677334e-01,2.45038258199571757e-01,-8.86392714348124833e-03,0.269784858945325
3.02001364649320148e-01,2.93576709686022896e-01,8.70779026696617442e-01,3.37794633300559921e-01,5.02915912019373246e-01,8.13764270652893917e-01,-1.99026391340148712e-01,4.83865617687697092e-02,5.27126547397331058e-02,0.2114979616435943
7.29969552838616420e-01,5.88143049441300136e-01,2.47387878636553760e-01,3.01931513518624017e-02,3.60966938687068306e-01,5.16170130415437578e-01,2.14283029313324214e-01,-3.69319059625717649e-01,2.45736982714596430e-01,0.4926463733025883
6.43411545685404818e-01,2.91269927780090976e-01,1.26386081373557335e-01,7.19436465281402038e-01,9.00045677293384694e-01,3.64063599969239426e-01,-7.71246773991994539e-03,-1.43315967939841526e-01,3.69549573129925812e-01,0.3964414658252633
1.09406711722601635e-01,6.30511162421908411e-01,4.18281820758936718e-03,2.57182649404125274e-01,4.59316978901924133e-01,8.17763395352589795e-01,5.13687709567442030e-01,-8.83930557840330450e-02,-1.11904170930522046e-01,0.5331143767927585
6.38692580344788929e-01,9.91012084871633947e-01,6.15640910412462605e-01,3.80668536196794971e-01,7.75771947546329499e-01,2.85257730747929483e-01,-1.94903089585614642e-01,5.21631280748802162e-02,1.18232667236048583e-01,0.2338528808082652
3.42586343440377528e-02,3.88602712716524912e-01,8.12446187658358854e-02,2.65537547850512090e-01,3.95911140963353336e-01,9.76316557272419838e-01,3.47233612913406042e-01,-1.18737750964958630e-02,-8.96252364118087369e-02,0.3588103279921188
2.56770159375946383e-01,5.12905312989426210e-01,1.88053692620325452e-01,2.69606475907915755e-01,7.12398958391788684e-01,6.53170733790391145e-01,2.01045484905844313e-01,-1.17014260066226228e-01,4.46402001759920730e-02,0.23686361377726453
1.68449107563060752e-01,2.72697608913277767e-01,6.62669696158165289e-01,9.31367110068895165e-01,7.88259364540376817e-01,4.57671800799059780e-01,-3.97549587848862351e-01,5.40094353439682706e-01,-1.21199997451205466e-01,0.6814961663856969
9.43820641208239275e-01,2.89300781297925913e-01,6.34269378917601601e-01,8.88102270538249527e-01,7.15094070803862780e-01,3.97844605454120037e-01,-3.38465516963383450e-01,1.87802124928660830e-01,4.17991863691134224e-01,0.569689162976617
6.23305053824364963e-01,9.00859752590824958e-01,2.61743024558448889e-01,8.33939533471965699e-02,4.73062929936951426e-01,6.66216813048595702e-01,4.76346991286626498e-01,-3.93428520936970449e-01,2.19736258826736974e-01,0.6557259188393001
6.93330406637184149e-01,8.46297210088667873e-02,3.80815160026408583e-01,8.34027994553985130e-01,1.49959470915339121e-01,7.48901907242936482e-01,6.27251955887751095e-03,-2.01625959667527443e-01,3.33879044561406352e-02,0.20446790525028685
7.64297078924037532e-01,9.23388438716174487e-01,8.70300367887799631e-01,5.69326294899673568e-02,5.21713272288114815e-01,2.56939323102880479e-01,-2.16792452399534569e-01,-1.46829485718312641e-01,3.46172998188959802e-01,0.43404332729445594
5.84099985326826610e-01,6.03784327980507740e-01,6.02070024238524071e-01,5.33602738223922901e-01,6.42124184601169823e-01,2.95522121240840763e-01,-2.08172098010193624e-01,1.48651746855692324e-01,5.28837560964537379e-02,0.2612080701128579
7.53265893038875145e-01,3.20558359859302033e-03,7.01274819712341069e-01,5.64170022890983169e-01,8.48907401517222659e-02,6.59317277130281543e-01,-5.74182418453083807e-02,-1.01002986463519517e-01,6.21368050189209861e-02,0.13175522877334178
4.46342299469290271e-01,1.84429767641220099e-01,1.71813066290242067e-01,5.69594128141451828e-01,8.78506241600112925e-01,9.74745952229276513e-01,2.88333183544336735e-02,-3.37206636019498351e-01,2.87064383270986989e-01,0.4437855740846774
5.65788485894407556e-01,5.10687422289050286e-01,6.45152743807679951e-01,5.61994465532422161e-01,1.36615970072392012e-01,6.78714799849755246e-01,2.58472943664548593e-01,-2.14367475181461153e-02,-2.09707762087210842e-01,0.33353431941915646
7.97194860966999874e-01,9.03732243914975197e-01,4.69940360127168222e-01,6.67436895131245156e-01,1.92413951339563627e-01,9.02400868488052676e-01,7.25105680203524283e-01,-4.05733800030696756e-01,-4.49792829722349685e-01,0.9448342466382152
3.52184672656770115e-02,2.55896013973019087e-01,1.85726403812009000e-01,4.60945562399782904e-01,9.51306578711442086e-01,9.15634246113104733e-01,5.76244040507518096e-02,5.33625269335484473e-02,-8.44505724746838771e-02,0.1153257578090854
