point_x,point_y,point_z,line_point1_x,line_point1_y,line_point1_z,line_point2_x,line_point2_y,line_point2_z,area,distance
4.43241390730278240e-01,8.94394497510894726e-01,9.72056202694883020e-01, 9.14893848393544151e-01,1.61167625695934236e-01,8.62673036327878284e-01, 7.83534262790717140e-02,6.61674696179106014e-01,6.13420144643095133e-01, 4.92421201320069057e-01, 4.89388024382002018e-01
7.55936407445761960e-01,3.85223940598653836e-01,1.19151196372958679e-01, 5.00600228663307223e-01,1.41044803913833561e-01,7.97478994006542097e-01, 4.86131436888153079e-02,2.46721127689931374e-01,2.07379934013152689e-01, 4.82910344470366015e-01, 6.43208037468230298e-01
8.82211136227946557e-01,6.45208030052473180e-02,3.79316722640870685e-01, 8.36889607576028260e-01,2.35366128513537332e-01,9.52224041631296814e-01, 9.99021735180583570e-01,1.52576841545930542e-01,9.88237448009471775e-01, 1.11258545788138263e-01, 5.99536063358073523e-01
3.60012030749515710e-01,5.08144875629212844e-02,2.10559380051321687e-02, 5.69002126128368757e-01,2.47107953506750300e-01,8.28666461655779840e-01, 2.78297060541148999e-01,3.75995553171926233e-01,2.37977632467649247e-01, 2.60513472570925497e-01, 3.88335565733500809e-01
5.80018151248778202e-01,8.43964091901199920e-01,2.19551840219501582e-01, 5.42166830196294747e-01,1.94362757510431527e-01,7.24580043713564104e-02, 2.19865066630414607e-01,1.61098238400579796e-01,9.70111490331927007e-01, 6.29037754812590943e-01, 6.59133116686295262e-01
7.00387857622769339e-01,3.49470751276084068e-01,7.77837502441123263e-01, 6.46948796141750271e-01,7.74667997474771663e-01,9.84213629424428027e-01, 7.90695002413925319e-01,1.93382040126449106e-01,9.80949401698294254e-01, 1.25830614783531858e-01, 2.10136340592258802e-01
2.17756673555866698e-02,7.01107882613283273e-02,6.44313985303759496e-01, 2.38518241611154536e-01,4.85379507871608440e-01,2.71950157801396863e-01, 4.26816773258795190e-01,1.21157620909731478e-01,5.14052670836384173e-01, 2.02363953394012641e-01, 4.24992250260009585e-01
3.72715476903183962e-01,6.28305701953822848e-01,4.19876255017870292e-03, 4.03552609601402823e-01,1.96714527502467318e-02,3.28548339208343587e-01, 5.68695451551397335e-01,4.34807742634797156e-01,3.10445035423429938e-01, 1.76220665341016020e-01, 3.94102450717607189e-01
6.96575795657551344e-02,2.92486328082233182e-02,6.56540714134959735e-01, 8.52201163032358378e-01,6.33576435259788240e-01,2.28746271679575730e-01, 7.07642648739594260e-01,3.47027193640692677e-01,5.19776579776859204e-01, 2.21583057426335106e-01, 5.11442904923518404e-01
6.29698394948572382e-02,7.98919581164883708e-01,7.27855251031251926e-01, 9.04588789839745555e-01,1.82332932375257606e-01,2.17292442406237019e-01, 4.37954728791948744e-01,3.82241551643436317e-03,7.29722838370940874e-01, 6.28327386489374695e-01, 8.77944250538076898e-01
4.31604103651953119e-01,5.84201521219900544e-01,6.73620405788326937e-01, 8.30723455744215022e-01,1.09474500865158753e-03,9.89733795545503336e-01, 6.24502428608803895e-01,9.41094096865677465e-01,8.11820792099561150e-01, 3.20038708472786093e-01, 3.27016653296066606e-01
4.64568830885698891e-01,2.10050788073312233e-01,2.87109573192548928e-01, 5.97531419519317541e-01,4.70511472445883761e-01,3.82032808945283575e-01, 1.63574953979561899e-01,9.48457082832540044e-01,8.34546491903350618e-01, 2.16122206771204556e-01, 2.74139893441192384e-01
8.88369187208767341e-02,3.20791724190806482e-01,3.66682240946168303e-01, 5.63066194276528487e-01,2.55059047207212619e-01,8.95969908612475163e-01, 4.41961667589798490e-01,5.06586427740007395e-01,7.19567808697469946e-02, 3.54037552328212213e-01, 4.06931660573550957e-01
4.07164457309379002e-01,3.46452063925560938e-01,9.19998632325158550e-03, 4.30198548829961003e-01,5.35353428449593105e-02,8.80357708416040663e-01, 1.71301590129587566e-01,2.21659451162670829e-01,3.36118725828254306e-01, 2.25204688278606985e-01, 3.59929474074130118e-01
6.64410289414750332e-01,6.87694291024595006e-01,2.75926158895844043e-01, 2.28767718522547958e-01,9.42313931303733532e-01,2.46560874435642341e-01, 5.60542911146213907e-01,8.73392389449616169e-01,9.93064194065476080e-01, 3.71277128958003799e-01, 4.52880666723417369e-01
7.32684534006829979e-02,4.92552761403664552e-01,9.03898394610731293e-01, 3.10155397977274983e-01,5.57193742670441639e-01,1.80450316649201858e-01, 5.77198567658679496e-01,7.91432504698407868e-01,4.62049930980514056e-01, 3.22840519799738490e-01, 7.12205243806544486e-01
1.58675690414946113e-01,7.35734738282150857e-01,6.69450431353977193e-01, 5.92044456671328545e-01,2.68102855251112659e-01,2.91580476659453081e-01, 8.57063489520925703e-01,9.66591781637869962e-01,1.63969367552501355e-01, 5.37357531722406079e-01, 7.09012156380400493e-01
9.79161369709200313e-01,3.67142754281999384e-02,6.75719432823016497e-02, 5.92668369043831134e-01,6.17305627002557311e-01,8.11536882234460188e-01, 3.47422796687943847e-01,3.82517348743490304e-01,5.11856998039362798e-01, 3.78577192150428510e-01, 8.35976161357287362e-01
9.47827810036982021e-01,3.19272697121092519e-01,4.86854476905333011e-01, 9.05935331686087642e-01,6.13860009767375203e-01,2.90190029544265538e-01, 5.64228932506300240e-01,8.27663949274997202e-01,3.16279714953315305e-01, 1.24689425327604783e-01, 3.08693880003586052e-01
5.69184598241939232e-01,3.08642604270209508e-01,7.95707390422181748e-01, 6.90030485665985016e-01,5.54640813914941355e-01,5.35340621454286514e-01, 1.03267934551057428e-01,3.37222877171904689e-01,3.23277965871459627e-01, 2.39997817578697981e-01, 3.63244910599568815e-01
5.66265666168327853e-01,4.51756175600979915e-01,2.54950859895972326e-01, 3.50333340836580187e-01,7.04232431699473915e-01,2.12850734614418169e-02, 9.27523582916295330e-02,4.04999664947185978e-01,3.62534861962058308e-01, 1.87068048903493905e-01, 3.58462884806054760e-01
8.27354484175788052e-01,2.82137865842796765e-01,7.39266556570692734e-01, 7.62862659625415662e-01,1.30170105877658093e-01,1.24547079977327946e-01, 9.68741877049317246e-04,5.97562130240137046e-01,8.93822580124492561e-01, 5.64464077611878223e-01, 4.78647811290239089e-01
7.62273641142086955e-01,9.72224239062052797e-02,7.97488516097599298e-01, 3.71510574713919017e-01,2.70338709805474919e-01,3.55541085438309201e-01, 9.71843660947747878e-01,6.83942862198280599e-01,8.41415544122269377e-01, 3.83988493241427697e-01, 4.38295568182485606e-01
7.74325522204370120e-01,4.84115908714821352e-01,4.69692645671709097e-01, 8.79929706161061809e-01,7.07175785083057451e-01,4.13598110220339099e-01, 9.16653738816320285e-01,1.77439361769143211e-01,2.17267722588573409e-01, 9.93247374761058177e-02, 1.75441882024491513e-01
8.36058571380638438e-01,7.88491060735906801e-01,8.69770979611143580e-01, 1.72134364503183535e-01,8.72595399386980608e-02,9.93092338965388399e-01, 8.54795930827078054e-01,4.16546911079545334e-01,2.17245341288213822e-01, 7.11887626142546970e-01, 6.56348893697660918e-01
6.66569074098484315e-01,6.51233569693274728e-02,6.32077287374255392e-01, 4.37569809499152029e-01,2.38007586712146058e-01,2.80587576262329219e-01, 2.86698049915028341e-01,4.47135516227096463e-01,8.57972509413973405e-02, 4.61835876655745242e-02, 1.42907207330250086e-01
4.74874723887354078e-02,1.28038045647312915e-01,2.71779180668635711e-01, 7.68160055135135855e-01,6.34836615152950867e-01,4.20505595620375039e-01, 3.28443727747051328e-01,1.95943236135259546e-01,1.78993271183960245e-01, 1.54278206294934744e-01, 2.31453348199332720e-01
9.46223606652254134e-01,2.29452307653069343e-01,8.88850519715271958e-01, 3.19012120789423648e-01,2.21807842648742093e-01,4.99978399042560473e-01, 9.72412250203824713e-01,4.11727851730803174e-03,3.56714277518359046e-01, 3.81198710556368392e-01, 5.41896819184187195e-01
2.06028830513804828e-01,6.21769435547960825e-01,1.76118060772002538e-01, 9.38126649785835376e-01,4.77421884586894274e-01,1.58003173392172291e-01, 2.62102337251042039e-01,4.18134614297304363e-01,6.19214943144303809e-01, 3.61029973190474696e-01, 4.40005652524148694e-01
1.40528940640355593e-01,2.46513432397080789e-02,2.27076977988204254e-02, 9.35074583036229479e-01,1.91825066344780026e-01,7.13706724653916269e-01, 6.43343899917454554e-01,5.76839275473782109e-01,3.44888400404852580e-01, 4.91478556189935245e-01, 8.08674869100196481e-01
7.09829484016814671e-01,3.86984850572934191e-01,8.37389751960845086e-01, 5.78065440880674797e-01,9.18365534993648258e-01,6.50297034163682008e-01, 3.21864478357011263e-02,2.75863017876175065e-01,1.23086709664194549e-01, 5.49339421383729376e-01, 5.52457426909936822e-01
6.39847300454409629e-01,4.05273088903996492e-01,6.18355473323682125e-01, 9.30278210516240156e-01,9.38149428693988208e-01,9.71597963979408230e-01, 1.45095147828082194e-01,2.45583158017584346e-01,2.77348710679564681e-01, 2.61991101253428338e-01, 2.08551554621606211e-01
5.76718312407902833e-01,7.39862120002629520e-01,4.71202519630337102e-02, 9.14108836103290856e-01,9.72363078734271413e-01,1.97689544087630065e-01, 4.45588124133718622e-01,7.03270204772612928e-01,5.60399552975619941e-01, 2.30508303125415454e-01, 3.54217093317414133e-01
9.78522265912631029e-01,8.81763933932993571e-01,1.00345689945749217e-01, 5.94032338078145372e-02,1.13751120880415613e-01,8.48004822969555039e-01, 4.30806265045111547e-01,7.12259590010529298e-01,6.52203461599754064e-02, 5.37544255868966148e-01, 5.10466473475618798e-01
1.57252268247197735e-02,7.67397017750816479e-01,9.58972409610914012e-01, 3.75584241922395923e-01,3.66936114836434735e-02,6.91010731350079843e-01, 5.38541588099769486e-01,3.92009092124970815e-02,5.81778510265519411e-01, 1.44539024128790050e-01, 7.36705466360336736e-01
1.44332268358322469e-01,6.76772179245687222e-01,3.93829830148495708e-01, 3.15766418200794985e-01,2.02632665872810480e-01,7.47853756544859860e-01, 4.49897134415125466e-01,6.49658675487161275e-01,7.15488366965408518e-01, 2.07126943389817963e-01, 4.42733783751866228e-01
8.30183374862218271e-01,3.24705620953134710e-01,4.21112536253284375e-01, 4.76033436207198291e-01,3.42561385253070561e-01,8.42421910445665834e-01, 1.39564246240871381e-01,6.74873503268104136e-02,6.92893878138399089e-01, 2.47848777044434365e-01, 5.39265880749446924e-01
2.58969784409423975e-01,7.90864640352301973e-01,8.62415830546636508e-01, 9.15294969626076593e-01,9.17301136007721007e-01,4.46058000341456262e-01, 7.03664420306491567e-01,4.42829828681134741e-01,6.73777550907619371e-01, 3.36552670246770047e-01, 5.93311121691744048e-01
6.28200840943338057e-01,4.93208245170795090e-01,1.58060159285025370e-01, 4.35001619601147249e-01,2.04368110901493538e-01,1.31006883331560520e-01, 7.54681840732664200e-01,1.31444593629889583e-01,7.24033103605100647e-01, 2.29273006988456790e-01, 3.38341380679652692e-01
1.76871681170362005e-01,5.71634127055322572e-01,3.97284651660144705e-02, 3.73871735310331244e-01,4.54210450680074151e-01,1.98361535717692772e-01, 6.16180608193322987e-02,5.38402569563717348e-01,4.96014012485015754e-01, 1.20157481938079833e-01, 2.73376462589594083e-01
9.83655076924096150e-01,4.17019011039875820e-01,1.18903117785449930e-01, 7.91933497916440521e-02,9.94280071391657638e-01,9.64746039548572520e-01, 3.89646087782729023e-01,5.67201419193399836e-01,3.89489234443922694e-02, 6.34988622177416251e-01, 5.95799615346175870e-01
6.92308272933917390e-01,7.88796249499898461e-01,2.15605184627986501e-01, 1.57848979486967744e-01,5.03494147087101496e-01,3.33080159920558172e-01, 1.78733806818649921e-01,7.34994856074946412e-02,1.08514919228615003e-01, 2.87298196116983928e-01, 5.91693495219994703e-01
2.59989163455720651e-01,8.29205427262294847e-01,4.83261215587508897e-01, 1.07804407164128313e-01,7.67787470026720542e-01,9.73105815079283731e-02, 7.00576847754551091e-01,8.51721284026434877e-01,2.17189853510132092e-01, 2.13333047940047954e-01, 3.49400116655388282e-01
4.69200687899833935e-01,1.68968689619997114e-01,2.34220530275792704e-02, 1.01633866453891830e-02,5.14247994800871022e-01,1.92041150673544436e-01, 5.44086188174390251e-01,6.88070903701969772e-01,1.04795635363670869e-01, 2.75322259883974796e-01, 4.84515279005517552e-01
4.37020960129913205e-01,3.63626247056366370e-01,7.24438074345732042e-01, 3.12891546734996640e-01,2.73103243568638465e-01,4.69890719746541841e-01, 9.56756461635943745e-01,1.67609782029194188e-01,6.72725413736162570e-01, 1.62424083040707351e-01, 2.37722197851083672e-01
5.33736908890074413e-01,7.77634099048280292e-01,8.50326554998194206e-01, 4.96109703159587911e-01,5.82282855920548403e-02,8.84044844373820249e-02, 4.63484796139418398e-01,3.56565753738330993e-01,2.45738677739652522e-01, 1.23187235547170190e-01, 3.63538141470452991e-01
7.25587194772778998e-01,5.47301512594602135e-01,5.08520410859595651e-01, 2.81747133036811315e-01,7.41707698018273298e-01,5.01361539775425635e-01, 9.34673841128822791e-01,2.74322222101961888e-01,2.32096627228250418e-01, 1.58131665012227196e-01, 1.86714782243699307e-01
9.47848727026010085e-01,6.07450053479117735e-01,1.28581015534255938e-02, 7.39949986311746355e-01,3.89353047898621685e-01,4.72277762690631042e-01, 1.12396772021959079e-01,2.49822486248347464e-01,6.20802886351479177e-02, 4.18073518328340776e-01, 5.48223587200970863e-01
6.18579095260403666e-01,2.47740226289287158e-01,7.26362673326881092e-01, 3.23495911314625406e-01,4.71193344416470650e-02,7.30624854449157812e-03, 7.95552681900616676e-01,4.22450895319685826e-01,5.47619509454355669e-02, 4.17076753237414166e-01, 6.89441062381345948e-01
8.85983239203941286e-02,8.74697127682383835e-01,2.32763898037244843e-02, 3.34518346022740332e-01,5.78167061476457578e-01,6.33838454727198242e-01, 8.50072977066542834e-01,4.40662488210368353e-01,1.15557758511759645e-01, 5.15964797701104150e-01, 6.93637068800810996e-01
5.46216436796070459e-01,4.62274444874428148e-01,5.71282193449021092e-01, 1.25026151629050730e-02,7.13761592154254276e-01,4.48384848209726794e-01, 6.38107038673500715e-01,7.56887059308952614e-01,4.80852500275043337e-01, 1.90404198127472946e-01, 3.03225672477217434e-01
2.76086952359656523e-02,1.54444577123494575e-01,9.45766819555956983e-01, 1.42185117184662979e-01,3.23820108413015117e-01,3.59114937636780818e-02, 5.43673190249260863e-01,3.96568798679472367e-01,1.10686024805604077e-01, 3.86719878882053836e-01, 9.32257741981801447e-01
8.30596316932438294e-01,2.29911967035575260e-01,7.98901754751791260e-01, 5.12947872939262028e-01,7.04082282406511828e-01,3.79773722725179286e-01, 4.33365136391410055e-01,3.22154810225102617e-01,4.14476951137446314e-01, 2.18848942546032904e-01, 5.58756806430724562e-01
9.71596285274007654e-01,6.94151199757430115e-01,9.10895561507950147e-01, 6.08278087826755187e-01,5.79110806020925351e-01,4.52694124353901883e-01, 3.06750437838439471e-01,5.69734763228160634e-01,2.39007092989275693e-01, 7.10860308349996750e-02, 1.92286718077585433e-01
6.34573163388245209e-01,8.19596723129631943e-01,6.04968665253341698e-01, 6.48849909705049632e-01,9.11360122840439990e-01,1.76346751527653889e-01, 9.29936673653403267e-01,9.73359405331102101e-01,3.05262760035959868e-01, 1.30604692663404964e-01, 4.14100863501456251e-01
3.73889206462866053e-01,4.18942567758313622e-02,3.68822861219074816e-01, 1.43484216484033866e-01,5.97682115448866957e-01,1.96095499799582740e-01, 7.07660097501842889e-01,4.48565455018746895e-01,6.42517735835766768e-01, 3.56971130379722279e-01, 4.85855804784463774e-01
1.16777383804992474e-01,5.87983140037705243e-01,4.58955232518372447e-01, 7.07040512245898367e-01,6.42471003528117923e-01,1.91492514764166621e-01, 7.74743579742093180e-01,1.04970375808192129e-01,2.56121313546687657e-01, 3.54745816236364531e-01, 6.50206884595788237e-01
9.52070994687251759e-01,6.38948237827690613e-01,6.60592049199047349e-01, 8.50528111416680388e-01,4.60448815930400768e-01,9.64054991009532847e-01, 2.51480891617592017e-01,2.99776974512381833e-01,7.74416062196739974e-02, 3.53486048169069533e-01, 3.26692394663692931e-01
4.13889366670668224e-01,7.64585134474225381e-01,8.98018258138507441e-01, 9.41325649976900491e-01,8.51336227761764430e-01,6.92910745093193836e-01, 8.99155653146038736e-01,9.99903197966068524e-01,9.86737963193805245e-01, 1.76833005201847054e-01, 5.32724059843607933e-01
9.47463439044940459e-01,5.30861791356618595e-01,5.74532444152800581e-01, 3.45981052219010654e-01,3.07303480973067589e-01,3.60756613419113470e-01, 3.03626439608922660e-01,3.29350261471264227e-01,1.66494620021528594e-01, 1.20221161875589802e-01, 6.00972890237244539e-01
5.98845993284860656e-01,8.24402004614053552e-01,7.05078983555287753e-01, 5.25089224783600539e-01,6.84823192348151921e-01,7.81759191403482601e-01, 1.89414415616307119e-01,1.58732225322875786e-01,9.46847521017422200e-01, 2.34091305352106156e-02, 3.62636688913199196e-02
2.01151049994345854e-01,9.68905261932863859e-01,8.31968673988629503e-01, 1.28889746671772332e-01,1.00063940617154068e-01,7.86381635910965660e-01, 2.84110377104234146e-02,6.57889273357215143e-01,3.10849355548814543e-03, 7.19293655749459582e-01, 7.43962568570716187e-01
8.82346926045786795e-01,4.01785498363162241e-01,8.48984923458318663e-01, 2.16339756923114912e-01,6.14593474300136444e-01,2.49164622999646812e-01, 4.42604626533143253e-01,6.54710052731513281e-01,6.00218513129025633e-01, 1.58056060799365711e-01, 3.76704304945713164e-01
5.26057273514907164e-01,1.82368619244896335e-01,7.61929408592201152e-01, 7.72151400682927758e-01,9.50019134834247936e-02,4.67093073608284448e-01, 8.63466086899715046e-01,7.05122589944475409e-01,8.15730536507109805e-01, 2.45025885631959289e-01, 3.45781923800477287e-01
4.12329066080550755e-01,9.85292125106432826e-01,9.08784067660599604e-01, 8.61750422620737311e-01,2.80760703465287476e-01,3.96225745588250411e-01, 1.13417007180949492e-01,7.91751389053502508e-01,3.29701791812491152e-01, 5.95690073187052471e-01, 6.55618727148460256e-01
7.96200495604070024e-01,8.03563506907724934e-01,6.47275728225125579e-01, 6.29441557093730397e-01,5.50203530650509753e-01,9.96685031084788786e-01, 5.90585474717355563e-01,6.66771349318747486e-01,6.32248825851411844e-01, 9.51226784612436843e-02, 2.47333506350778332e-01
1.23525772872712047e-01,3.20955631611751113e-01,3.62333567756897734e-01, 3.32741405052678796e-01,3.10955760541575810e-02,2.55347388936472242e-01, 6.37634853402394342e-01,4.06731319277871761e-01,8.43439609880975549e-01, 2.62828186180958823e-01, 3.45135700069356122e-01
2.98322956669015538e-01,6.59759821762122778e-01,9.64052511179104399e-01, 2.48990292081259779e-01,1.28164727674522916e-01,9.41236968821693387e-01, 5.94660892589390033e-01,4.72472923696013125e-01,5.66561801547175059e-01, 2.67151407848378042e-01, 4.34281871832716271e-01
7.08652336446552789e-01,5.94421609852569977e-01,7.32057984616092505e-01, 5.52243574983537600e-01,8.03000012393527474e-01,9.00093948851280135e-01, 6.02451536382547781e-01,3.04846889289335343e-01,5.90320642394074224e-01, 8.07117811836007976e-02, 1.37088034988394725e-01
3.12004141720703676e-01,2.77275968248169802e-01,9.35466318067537661e-01, 1.77861889394648975e-01,7.55260270876617623e-01,2.58822867578505367e-02, 1.35075254388374755e-01,1.48752165343567389e-01,4.54324812134753397e-01, 3.74142926312398649e-01, 5.03012161642415800e-01
7.33499736570331073e-02,8.58882061105821215e-01,8.23580702158736022e-01, 7.06094593269904647e-01,7.13172381061140226e-01,8.75259307873087034e-01, 9.31903862618838064e-01,9.57544595761534278e-01,5.55521903759839675e-01, 2.86545104616482360e-01, 6.20961626633449337e-01
2.96351164742469475e-01,9.26035156631012768e-01,9.89090336414040205e-02, 4.27628207864852894e-01,1.07638574209695248e-01,3.56964427941053208e-01, 1.44216259623994758e-01,2.54462324593810463e-02,2.71173226439722082e-01, 2.66656491301225596e-01, 8.67718125309846156e-01
6.30527750318503388e-01,1.31434996070254884e-01,4.85637446336579681e-01, 7.91993346693137590e-01,4.39941411691635920e-01,8.28623983785162777e-02, 2.51459779121696259e-01,2.77175524558494146e-01,4.42693585957554370e-01, 2.17430491115587987e-01, 3.24795373307565471e-01
2.40268749055394970e-01,7.00208345207817273e-01,2.25518168527166663e-01, 8.14221084616570501e-01,8.02932930760457242e-01,7.47589116524125852e-01, 5.69672447749539068e-01,5.64747941385754237e-01,7.90517723775369663e-01, 2.28536364170363826e-01, 6.64229252899868783e-01
8.38038653231709563e-01,6.29059104537272873e-01,8.32812019368568746e-01, 9.13087469180460687e-01,7.08352820646994452e-01,9.91410456378999383e-01, 5.96933871337949729e-01,9.54585168302979348e-03,5.38548656192664899e-01, 8.13848690369163991e-02, 9.13705639209256154e-02
5.51337721744472598e-01,2.06050023313396280e-01,5.94571030499577380e-01, 8.51613135955865963e-01,6.59629565229887582e-01,6.77583177035282369e-01, 4.67449344795147881e-01,5.10838919492855981e-01,6.41663684574390936e-01, 1.31337308019369298e-01, 3.17597070310536800e-01
3.62554644250928648e-01,7.23094645362129307e-01,1.06472210173518600e-01, 6.04719988939629305e-01,4.12222455267799104e-01,2.36002596889212435e-01, 7.59406363003133134e-01,1.24936262440446755e-01,1.48912370490584589e-01, 7.92821278713444905e-02, 2.34766100411009371e-01
6.92658897565988529e-01,5.49251829984493511e-01,6.64816816388683618e-01, 2.96813865138727762e-01,6.74962347804406448e-02,9.99683205851882750e-01, 8.69624243519000140e-01,5.56097377843672636e-01,9.35736783686869522e-01, 2.28418198194327654e-01, 3.02300264521783713e-01
8.23335292935420959e-02,8.72829740232383133e-01,3.45695881793477211e-01, 7.88753894076855477e-01,8.50822676482449691e-01,8.31848631553043227e-01, 7.72274879085883881e-01,5.49044463871348198e-01,5.88913676638209704e-02, 6.01558816526709172e-01, 7.24819858192797706e-01
4.39886883840844400e-01,7.45005028316544471e-01,5.78754437985497860e-01, 8.80318052474767798e-01,4.99726022992800667e-01,7.67521851184721826e-01, 4.91424071756370595e-01,6.67890635707557689e-01,4.55615304743478444e-01, 8.09281701415272559e-02, 1.53820382121814564e-01
8.52035410096836809e-01,4.52124961460966035e-01,9.21415585020737726e-01, 1.67236131374581043e-01,4.22594310520617467e-01,4.37137668204574448e-01, 2.68262730824453399e-03,3.07474666171151600e-01,2.18799762500709316e-01, 1.13043732938942015e-01, 3.81066385347895775e-01
6.24103707987628820e-02,9.51975985848783735e-01,9.26924500547398056e-01, 5.35091971137326539e-01,3.17867187035602017e-02,1.62794066163277629e-02, 2.46203261824081587e-01,5.00253374020826480e-01,1.47505365322850523e-01, 3.68697324973417562e-01, 6.51630509274457537e-01
9.89099103137277669e-01,9.17179073057840410e-01,1.18425952281202340e-01, 1.59792469694776784e-01,7.34209630174084360e-01,1.39545918306764549e-01, 3.14757290121335243e-01,5.78861671211581608e-01,2.67899377667490723e-01, 1.92751558038198573e-01, 7.58243553088617350e-01
3.82321288898828660e-01,9.40345734415289791e-01,4.54862245060033699e-01, 2.39617751292561576e-01,9.41972423335083908e-01,6.06861129795965182e-01, 3.90012102194183807e-01,4.80560404318028933e-01,3.84459914969514926e-02, 1.11745376487724188e-01, 1.49511003695249250e-01
2.72611806907135046e-01,2.34588338995932788e-01,4.76985687888243914e-01, 9.47248963248692788e-01,5.27910707574065996e-01,4.96440185721932825e-01, 1.53770083781749722e-01,3.95438758356526310e-01,2.83549270621139993e-01, 2.01426215616372889e-01, 2.42054046523364041e-01
3.86147352656267873e-01,2.74205821165507291e-01,5.79294001518921520e-01, 4.45959388065578777e-02,7.46620339607051431e-01,8.11426613798065022e-01, 1.33461361548922186e-02,3.12773814736760913e-01,9.84907416214776399e-01, 2.50241749884982267e-01, 5.34374169125519050e-01
3.44006768924177919e-01,2.74411587455174688e-01,1.59513731359224198e-01, 2.79783228630198555e-01,1.99662266328997862e-01,7.31071697278872223e-01, 8.16636166790980500e-01,6.76543499460471209e-01,3.07500116487630426e-01, 3.69219409005642485e-01, 4.42873531948970167e-01
1.38216917577935972e-01,2.73806792911115426e-02,9.17959145935233201e-02, 3.97834953149985848e-01,3.97933848359317555e-02,2.62456611990278810e-01, 9.04858614461032551e-01,8.35206948112210301e-01,7.66645882541047152e-02, 2.78035608693823266e-01, 2.89201111029494140e-01
1.24134298380691011e-01,6.75422734191021057e-01,6.17044542880961999e-01, 7.40783793502393872e-01,6.33382733191963476e-01,3.55098366682643718e-01, 2.82679164278010875e-01,4.98083783784164957e-01,4.16063041687210422e-01, 1.37041104584737061e-01, 2.84588276316351085e-01
3.49930637661405641e-01,9.60322855450949087e-01,4.62852698998725942e-01, 1.85160942255474636e-01,4.22854176978843199e-01,3.52494037368682900e-01, 8.81023328523590887e-01,5.42244576267589484e-01,3.60860799892024797e-01, 3.62373102166451300e-01, 5.13218417860435205e-01
4.51096755075152900e-01,6.99782332724600220e-01,1.76514782981073926e-01, 6.26140689235105463e-01,1.89464741482176735e-01,3.50364856856601348e-01, 6.36594665691007977e-01,5.91294819627523283e-01,6.55694625420486732e-01, 2.43557686861574418e-01, 4.82502538102962841e-01
6.83433251075556636e-01,7.21182419709101352e-01,8.95596194811516422e-01, 2.55506459439221789e-01,9.58257326678583321e-01,5.72824926470724249e-01, 1.16323189313504938e-01,9.47638483217297045e-01,5.16332751144570667e-01, 4.60738814383006776e-02, 3.05964146725824282e-01
7.65003636432322387e-01,7.01904262243963073e-01,1.82468342135143180e-01, 1.62081492918007219e-01,6.62816199098916425e-01,1.38607415632599262e-01, 4.56480324880777277e-01,1.67471540261077689e-01,5.74189404002242498e-01, 4.00071050137549233e-01, 5.53857608856861305e-01
1.31779669593839688e-01,2.49259250155718592e-01,2.62256200451795984e-01, 7.99056531000755910e-01,6.36683160464399989e-01,9.60280751194469651e-01, 8.34160348833470899e-01,5.91912916774507414e-02,2.13501281718874725e-01, 6.67411217787152289e-01, 7.06499080801246571e-01
7.71535879843210370e-01,4.53779418524214218e-01,4.22104949969337451e-01, 9.60389591787110586e-01,8.74619649640691055e-01,7.08122630168253164e-01, 4.37313676092691672e-01,2.57050530268018607e-01,4.25327698902508655e-01, 1.52603677169349500e-01, 1.78003812791361571e-01
4.29158606586721114e-01,2.29844718968371331e-01,6.14627518307687915e-01, 6.58763833886061190e-01,7.48576198805146031e-01,9.15405287036302640e-01, 7.20001406373806163e-01,4.07978422725188472e-01,8.36180007253539470e-01, 1.31137081286959861e-01, 3.69387727731373294e-01
8.20609430404946716e-01,9.25962060159741696e-01,4.56383060073526803e-01, 5.41724122354337534e-01,8.51162516065958830e-01,6.96522132700520991e-01, 3.03091394082771637e-01,6.85508732295551759e-01,8.91418262242327342e-01, 3.80459629345517025e-02, 1.08759917875535267e-01
7.12493705031754243e-01,6.18939291995218022e-01,9.21052749654596381e-01, 1.32361184788892361e-01,3.36402843984523359e-01,5.96542425443301050e-01, 5.17516018105229958e-01,9.59566321035876246e-01,8.99396331107461755e-01, 2.82905921655525527e-01, 3.56882152769231686e-01
1.99772092787272371e-01,3.90415011177984717e-01,3.64069205455219702e-02, 2.71076857812586280e-01,4.42611750897950462e-01,1.05830009872930120e-01, 3.12701546012762566e-01,3.97513920294747525e-01,7.64386812698080620e-01, 5.81181591112009538e-02, 8.78700638859275934e-02
4.07780313720384036e-01,4.60102611466624123e-01,6.84577138339671487e-01, 8.40767077144251473e-01,9.93849199447556453e-01,1.98695820631467734e-01, 4.48451355191650913e-01,5.58539609584200236e-01,4.54708426548914746e-01, 1.11377349197129966e-01, 1.74165671060526189e-01
5.13989800102669925e-01,8.99858707760726739e-02,5.64059519432275502e-01, 8.85521917221039345e-02,4.35966588850458359e-01,7.15006186549818623e-01, 5.11711699087047611e-01,9.69387017557331365e-01,8.00838722273032433e-01, 3.89930156812808182e-01, 5.68186449821333928e-01
2.22703227536356851e-01,8.88740959083332283e-01,9.28198695089554326e-01, 3.37828903186529028e-01,1.09954906618368042e-02,6.53357993883125432e-01, 7.95322197407105969e-01,9.99312440318192441e-01,3.31532225720425622e-01, 7.61894352706352418e-01, 6.70903587777960553e-01
